is_intention,is_memory,id,title,url,tags,categoryId,category,time,description
Education,not_memory,or1_A4sJ-oY,OAuth (Passport.js) Tutorial #8 - The Redirect URI,https://www.youtube.com/watch?v=or1_A4sJ-oY,"['oauth', 'oauth 2', 'passport', 'passport.js', 'passportjs', 'passport js', 'oauth passport', 'passport tutorial', 'oauth tutorial', 'authentication', 'node auth', 'node passport', 'node', 'node oauth', 'auth tutorial', 'redirect uri', 'google auth redirect', 'allowed redirect uri', ""allowed redirect uri's"", 'google allowed uri', 'google oauth', 'google oauth redirect', 'passport.authenticate', 'passport authenticate', 'passport middleware']",27,Education,2019-05-08 18:38:53
Education,not_memory,9x66l93iEW0,OAuth (Passport.js) Tutorial #6 - Google Strategy Setup,https://www.youtube.com/watch?v=9x66l93iEW0,"['oauth', 'oauth 2', 'passport', 'passport.js', 'passportjs', 'passport js', 'oauth passport', 'passport tutorial', 'oauth tutorial', 'authentication', 'node auth', 'node passport', 'node', 'node oauth', 'auth tutorial', 'google strategy', 'clientID', 'clientSecret', 'google oauth', 'google plus api']",27,Education,2019-05-08 18:37:41
Education,not_memory,kDhYUPcDS28,OAuth (Passport.js) Tutorial #5 - Passport Initial Setup,https://www.youtube.com/watch?v=kDhYUPcDS28,"['oauth', 'oauth 2', 'passport', 'passport.js', 'passportjs', 'passport js', 'oauth passport', 'passport tutorial', 'oauth tutorial', 'authentication', 'node auth', 'node passport', 'node', 'node oauth', 'auth tutorial', 'passport setup', 'passport.js setup', 'oauth setup', 'passport oauth setup', 'passport google', 'google strategy', 'google oauth', 'google oauth 2']",27,Education,2019-05-08 18:22:50
Education,not_memory,c_FRNFZENjw,OAuth (Passport.js) Tutorial #4 - Auth Routes,https://www.youtube.com/watch?v=c_FRNFZENjw,"['oauth', 'oauth 2', 'passport', 'passport.js', 'passportjs', 'passport js', 'oauth passport', 'passport tutorial', 'oauth tutorial', 'authentication', 'node auth', 'node passport', 'node', 'node oauth', 'auth tutorial', 'auth routes', 'node router', 'express router', 'google login', 'auth google', 'google login system']",27,Education,2019-05-08 18:22:22
Education,not_memory,7UEyJH7ak1M,OAuth (Passport.js) Tutorial #3 - Settingup an Express App,https://www.youtube.com/watch?v=7UEyJH7ak1M,"['oauth', 'oauth 2', 'passport', 'passport.js', 'passportjs', 'passport js', 'oauth passport', 'passport tutorial', 'oauth tutorial', 'authentication', 'node auth', 'node passport', 'node', 'node oauth', 'auth tutorial', 'express', 'express app', 'auth express', 'node express', 'auth app']",27,Education,2019-05-08 18:22:19
Education,not_memory,CHodPpqLqG8,OAuth Login (Passport.js) Tutorial #2 - The OAuth Flow,https://www.youtube.com/watch?v=CHodPpqLqG8,"['oauth', 'oauth 2', 'passport', 'passport.js', 'passportjs', 'passport js', 'oauth passport', 'passport tutorial', 'oauth tutorial', 'authentication', 'node auth', 'node passport', 'node', 'node oauth', 'auth tutorial', 'OAuth flow', 'oauth theory', 'how oauth works', 'oauth vs auth', 'oauth with passport']",27,Education,2019-05-08 18:12:58
Education,not_memory,sakQbeRjgwg,OAuth Login (Passport.js) Tutorial #1 - What is OAuth?,https://www.youtube.com/watch?v=sakQbeRjgwg,"['oauth', 'oauth 2', 'passport', 'passport.js', 'passportjs', 'passport js', 'oauth passport', 'passport tutorial', 'oauth tutorial', 'authentication', 'node auth', 'node passport', 'node', 'node oauth', 'auth tutorial', 'what is oauth', 'oauth introduction', 'oauth lessons', 'node authentication', 'express oauth', 'express auth', 'express authentication']",27,Education,2019-05-08 18:11:00
not_intention,not_memory,B_RzhmmaFVo,Google Drive Oauth Tutorial for Filepicker,https://www.youtube.com/watch?v=B_RzhmmaFVo,"['OAuth (Internet Protocol)', 'Google Drive (Software)', 'Filepicker']",26,How-to & Style,2019-05-08 17:30:54
not_intention,Science & Technology,3V0LoGakHDU,"Google Picker API - Viewing, Uploading, Downloading, Sharing  Files",https://www.youtube.com/watch?v=3V0LoGakHDU,"['Open and upload files using the Google Picker API', 'google picker download file', 'google picker upload', 'google.picker upload file', 'google picker select folder', 'google drive file picker android', 'google picker team drive', 'google drive api javascript example', 'google file picker example']",28,Science & Technology,2019-05-08 15:10:02
not_intention,People & Blogs,VBvVSbvpnR4,Google Picker Demo,https://www.youtube.com/watch?v=VBvVSbvpnR4,[],22,People & Blogs,2019-05-08 15:09:06
